landmark_id,class,frame_id,x1,y1,x2,y2
landmark_4107,car,frame_696,670,917,776,979
landmark_4108,car,frame_696,227,934,302,1003
landmark_4109,car,frame_696,423,1002,509,1075
landmark_4110,house,frame_696,270,733,510,860
landmark_4111,house,frame_696,17,855,258,996
landmark_4112,tree,frame_696,513,698,669,1004
landmark_4113,car,frame_697,431,995,521,1076
landmark_4114,car,frame_697,674,912,775,973
landmark_4115,car,frame_697,811,874,893,923
landmark_4116,house,frame_697,27,848,265,994
landmark_4117,car,frame_697,238,929,316,994
landmark_4118,house,frame_697,275,731,495,856
landmark_4119,tree,frame_697,520,690,677,1005
landmark_4120,car,frame_698,442,989,527,1070
landmark_4121,car,frame_698,249,923,323,987
landmark_4122,car,frame_698,814,868,896,917
landmark_4123,car,frame_698,680,909,781,964
landmark_4124,house,frame_698,280,730,508,852
landmark_4125,house,frame_698,33,843,285,990
landmark_4126,tree,frame_698,519,689,676,998
landmark_4127,car,frame_699,454,980,535,1061
landmark_4128,car,frame_699,816,867,894,910
landmark_4129,car,frame_699,684,903,787,959
landmark_4130,car,frame_699,260,920,328,981
landmark_4131,house,frame_699,288,726,533,848
landmark_4132,house,frame_699,10,840,292,993
landmark_4133,tree,frame_699,526,684,677,993
landmark_4134,house,frame_699,702,742,919,863
landmark_4135,car,frame_700,464,973,544,1052
landmark_4136,car,frame_700,690,898,788,955
landmark_4137,car,frame_700,272,912,342,976
landmark_4138,house,frame_700,295,720,542,840
landmark_4139,car,frame_700,814,858,895,906
landmark_4140,house,frame_700,7,835,293,987
landmark_4141,tree,frame_700,531,677,688,985
landmark_4142,house,frame_700,709,732,919,858
landmark_4143,car,frame_701,474,966,548,1044
landmark_4144,car,frame_701,691,890,791,950
landmark_4145,car,frame_701,283,908,353,971
landmark_4146,house,frame_701,300,718,545,837
landmark_4147,car,frame_701,818,855,898,901
landmark_4148,house,frame_701,6,832,300,978
landmark_4149,tree,frame_701,545,676,699,973
landmark_4150,car,frame_702,479,961,554,1035
landmark_4151,house,frame_702,315,717,545,837
landmark_4152,car,frame_702,818,854,902,900
landmark_4153,car,frame_702,697,888,786,941
landmark_4154,car,frame_702,288,903,357,964
landmark_4155,house,frame_702,11,829,306,966
landmark_4156,tree,frame_702,564,678,702,968
landmark_4157,house,frame_702,715,734,919,848
landmark_4158,car,frame_703,488,955,561,1027
landmark_4159,house,frame_703,317,717,549,830
landmark_4160,car,frame_703,303,895,368,957
landmark_4161,car,frame_703,700,883,790,936
landmark_4162,car,frame_703,821,847,902,892
landmark_4163,house,frame_703,2,824,312,974
landmark_4164,house,frame_703,722,730,928,842
landmark_4165,tree,frame_703,563,677,707,963
landmark_4166,car,frame_704,499,946,571,1020
landmark_4167,house,frame_704,7,822,329,959
landmark_4168,car,frame_704,820,844,902,889
landmark_4169,car,frame_704,701,877,792,932
landmark_4170,car,frame_704,310,890,377,952
landmark_4171,house,frame_704,322,714,560,828
landmark_4172,tree,frame_704,569,673,705,959
landmark_4173,car,frame_705,502,943,571,1014
landmark_4174,car,frame_705,820,843,900,886
landmark_4175,car,frame_705,706,874,796,927
landmark_4176,house,frame_705,9,817,340,956
landmark_4177,house,frame_705,330,709,578,824
landmark_4178,car,frame_705,319,885,385,946
landmark_4179,house,frame_705,708,726,919,837
landmark_4180,tree,frame_705,575,672,717,956
landmark_4181,car,frame_706,512,934,582,1004
landmark_4182,house,frame_706,340,710,571,821
landmark_4183,car,frame_706,712,874,796,922
landmark_4184,car,frame_706,823,839,902,879
landmark_4185,car,frame_706,327,881,391,942
landmark_4186,house,frame_706,11,815,338,955
landmark_4187,house,frame_706,730,721,918,837
landmark_4188,house,frame_706,583,923,987,1079
landmark_4189,car,frame_707,520,931,587,998
landmark_4190,house,frame_707,344,706,590,815
landmark_4191,car,frame_707,826,832,904,877
landmark_4192,house,frame_707,42,814,353,946
landmark_4193,car,frame_707,336,876,398,931
landmark_4194,car,frame_707,718,869,797,915
landmark_4195,house,frame_707,590,917,989,1079
landmark_4196,house,frame_707,727,723,914,832
landmark_4197,house,frame_708,351,701,588,815
landmark_4198,car,frame_708,525,924,593,990
landmark_4199,car,frame_708,345,874,403,929
landmark_4200,car,frame_708,829,829,908,876
landmark_4201,car,frame_708,719,863,804,909
landmark_4202,house,frame_708,41,813,355,940
landmark_4203,house,frame_708,741,725,920,829
landmark_4204,house,frame_708,593,904,1016,1079
landmark_4205,house,frame_708,116,811,367,933
landmark_4206,car,frame_709,526,920,594,985
landmark_4207,house,frame_709,355,704,589,817
landmark_4208,car,frame_709,720,854,807,904
landmark_4209,car,frame_709,832,826,905,870
landmark_4210,car,frame_709,356,868,414,925
landmark_4211,house,frame_709,50,807,362,936
landmark_4212,house,frame_709,600,903,1019,1078
landmark_4213,house,frame_709,740,719,914,823
landmark_4214,car,frame_710,537,913,605,974
landmark_4215,house,frame_710,366,699,592,815
landmark_4216,car,frame_710,722,852,808,902
landmark_4217,house,frame_710,65,806,370,931
landmark_4218,car,frame_710,361,863,422,922
landmark_4219,car,frame_710,832,823,904,863
landmark_4220,house,frame_710,600,893,1017,1078
